Año Expediente,Nº Expediente,Fecha apertura,Barrio,origen,Solicita resp.,tema ,subtema,Urgencia
2014,191,1/14/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,192,1/14/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,193,1/14/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,196,1/14/2014,MILAGROSA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,203,1/15/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,217,1/16/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,224,1/16/2014,CHANTREA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,225,1/16/2014,ROCHAPEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,238,1/17/2014,CASCO ANTIGUO,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,256,1/20/2014,ITURRAMA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,263,1/21/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,269,1/21/2014,ITURRAMA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,285,1/21/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,291,1/22/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,293,1/22/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,300,1/22/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,314,1/23/2014,MENDILLORRI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,324,1/23/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,331,1/23/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,344,1/24/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,349,1/24/2014,MENDILLORRI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,357,1/24/2014,ERMITAGAÑA-MENDEBALDEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,368,1/27/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,369,1/27/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,383,1/28/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,388,1/28/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,392,1/28/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,393,1/28/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,394,1/28/2014,MENDILLORRI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,400,1/28/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,420,1/29/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,430,1/29/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,437,1/29/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,440,1/29/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,453,1/30/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,481,1/31/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,483,1/31/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,495,1/31/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,501,2/3/2014,SAN JUAN,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,506,2/3/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,507,2/3/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,511,2/3/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,516,2/3/2014,-----No procede-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,526,2/4/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,527,2/4/2014,ABEJERAS-AZPILAGAÑA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,528,2/4/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,546,2/4/2014,SAN JUAN,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,555,2/5/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,574,2/5/2014,SAN JUAN,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,575,2/6/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,596,2/6/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,601,2/7/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,614,2/7/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,623,2/8/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,625,2/8/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,626,2/8/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,649,2/10/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,650,2/10/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,651,2/10/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,653,2/10/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,654,2/10/2014,CASCO ANTIGUO,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,661,2/11/2014,SAN JORGE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,679,2/11/2014,MILAGROSA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,686,2/12/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,692,2/12/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,697,2/13/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,739,2/13/2014,SAN JUAN,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,740,2/13/2014,MENDILLORRI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,771,2/15/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,788,2/17/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,804,2/17/2014,ROCHAPEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,809,2/17/2014,-----No procede-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,813,2/17/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,815,2/17/2014,MENDILLORRI,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,840,2/18/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,841,2/18/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,846,2/18/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,848,2/18/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,860,2/19/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,866,2/19/2014,ITURRAMA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,883,2/20/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,889,2/20/2014,MENDILLORRI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,890,2/20/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,911,2/22/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,913,2/24/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,914,2/24/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,936,2/24/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,938,2/24/2014,ROCHAPEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,939,2/24/2014,ERMITAGAÑA-MENDEBALDEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,941,2/25/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,960,2/25/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,967,2/25/2014,CASCO ANTIGUO,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,974,2/26/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,977,2/26/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,981,2/26/2014,ENSANCHE,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,982,2/26/2014,CASCO ANTIGUO,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,986,2/26/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,989,2/26/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,999,2/26/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1000,2/26/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1004,2/27/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1007,2/27/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1012,2/27/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1013,2/27/2014,BUZTINTXURI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1015,2/27/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1016,2/28/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1027,3/1/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1033,3/2/2014,SAN JORGE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1034,3/2/2014,SAN JORGE,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1051,3/3/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1052,3/3/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1056,3/3/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1060,3/3/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1061,3/3/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1062,3/3/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1065,3/3/2014,ITURRAMA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1075,3/4/2014,SAN JUAN,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1078,3/4/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1081,3/4/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1083,3/4/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1091,3/4/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1110,3/5/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1112,3/6/2014,ECHAVACOIZ,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1128,3/6/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1132,3/6/2014,BUZTINTXURI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1148,3/7/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1149,3/7/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1158,3/7/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1160,3/7/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1161,3/7/2014,ABEJERAS-AZPILAGAÑA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1186,3/10/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1199,3/10/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1200,3/10/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1221,3/11/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1230,3/11/2014,SAN JUAN,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1236,3/12/2014,BUZTINTXURI,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1246,3/12/2014,ROCHAPEA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1257,3/12/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1258,3/12/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1261,3/12/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1264,3/12/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1266,3/12/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1271,3/12/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1292,3/13/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1294,3/13/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1298,3/13/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1306,3/13/2014,MILAGROSA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1307,3/13/2014,-----No procede-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1311,3/14/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1314,3/14/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1338,3/14/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1381,3/17/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1382,3/17/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1384,3/17/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1385,3/17/2014,SAN JORGE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1386,3/17/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1395,3/18/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1408,3/18/2014,ABEJERAS-AZPILAGAÑA,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1410,3/18/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1419,3/19/2014,MENDILLORRI,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1431,3/20/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1432,3/20/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1433,3/20/2014,SAN JUAN,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1448,3/20/2014,MENDILLORRI,WEB,,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1458,3/21/2014,SAN JUAN,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1464,3/21/2014,MENDILLORRI,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1467,3/21/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1476,3/21/2014,,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1492,3/24/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1496,3/24/2014,CHANTREA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1528,3/25/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1540,3/26/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1545,3/26/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1552,3/27/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1558,3/27/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1575,3/27/2014,ABEJERAS-AZPILAGAÑA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1580,3/28/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1599,3/28/2014,ITURRAMA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1604,3/28/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1632,3/31/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1635,3/31/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1642,4/1/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1674,4/1/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1676,4/1/2014,ECHAVACOIZ,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1703,4/3/2014,ENSANCHE,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1705,4/3/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1720,4/3/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1729,4/4/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1731,4/4/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1742,4/4/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1756,4/4/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1758,4/5/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1763,4/5/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1768,4/6/2014,-----Toda la ciudad-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1770,4/7/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1774,4/7/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1777,4/7/2014,,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1784,4/7/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1794,4/7/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1797,4/7/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1801,4/7/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1802,4/7/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1805,4/7/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1811,4/7/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1813,4/7/2014,-----No procede-----,WEB,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",
2014,1828,4/8/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",SI
2014,1836,4/8/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1839,4/8/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1851,4/8/2014,ITURRAMA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1855,4/8/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1856,4/8/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1862,4/9/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1886,4/9/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1888,4/9/2014,ROCHAPEA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1895,4/10/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1897,4/10/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1912,4/10/2014,CHANTREA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1922,4/10/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1924,4/10/2014,CASCO ANTIGUO,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1927,4/11/2014,ENSANCHE,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1939,4/11/2014,MENDILLORRI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1960,4/11/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1961,4/11/2014,ECHAVACOIZ,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1963,4/11/2014,,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1974,4/14/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1983,4/14/2014,ABEJERAS-AZPILAGAÑA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1991,4/14/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1992,4/14/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1993,4/14/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1994,4/14/2014,ENSANCHE,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,1996,4/14/2014,MILAGROSA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,2000,4/14/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,2008,4/15/2014,CASCO ANTIGUO,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,2038,4/16/2014,ROCHAPEA,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,2044,4/16/2014,BUZTINTXURI,10,NO,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
2014,2054,4/16/2014,ITURRAMA,10,SI,Otros,"Solicitud de información, otros avisos, quejas o sugerencias",NO
